,Nombre_Municipio,Latitud,Longitud,Categoria,Nombre_Lugar,Direccion,Distancia
0,Ajalvir,40.5342302,-3.4807818,Park,Chiquitin,Ajalvir Madrid,333
1,Ajalvir,40.5342302,-3.4807818,Park,Diverjungla,"Calle Segovia, 20",563
2,Ajalvir,40.5342302,-3.4807818,Park,Parque Infantil,,1724
3,Ajalvir,40.5342302,-3.4807818,Performing Arts Venue,Salón Municipal de Actos Socioculturales de la Villa de Ajalvir,"Calle Fuente, s/n",139
4,El Álamo,40.2307296,-3.9905893,Park,Isla Perejil,28607 El Alamo Comunidad de Madrid,118
5,El Álamo,40.2307296,-3.9905893,Park,Parque de Madera,,582
6,Alcalá de Henares,40.481954,-3.363981,Park,Parque del Louisi,Alcalá de Henares Comunidad de Madrid,332
7,Alcalá de Henares,40.481954,-3.363981,Park,Parque Infantil,28801 Alcalá de Henares Comunidad de Madrid,435
8,Alcalá de Henares,40.481954,-3.363981,Park,Parque Salvador de Madariaga,Alcalá de Henares Comunidad de Madrid,470
9,Alcalá de Henares,40.481954,-3.363981,Park,Parque de Sementales,"Ronda Fiscal, 28804 Alcalá de Henares Comunidad de Madrid",527
10,Alcalá de Henares,40.481954,-3.363981,Park,Parque Isla del Colegio,Alcalá de Henares Comunidad de Madrid,585
11,Alcalá de Henares,40.481954,-3.363981,Park,Parque O'Donnell,"Calle de Luis de Astrana Marín, 8",621
12,Alcalá de Henares,40.481954,-3.363981,Park,Ermita de San Isidro (Alcalá de Henares),28805 Alcalá de Henares Comunidad de Madrid,686
13,Alcalá de Henares,40.481954,-3.363981,Park,Parque San Isidro,28800 Alcalá de Henares Comunidad de Madrid,698
14,Alcalá de Henares,40.481954,-3.363981,Park,Parque el Silo,,786
15,Alcalá de Henares,40.481954,-3.363981,Park,Parque de Sementales,Madrid,806
16,Alcalá de Henares,40.481954,-3.363981,Park,Parque de los Tubos,Alcalá de Henares Comunidad de Madrid,844
17,Alcalá de Henares,40.481954,-3.363981,Park,Plaza de la Juventud,Alcalá de Henares Madrid,854
18,Alcalá de Henares,40.481954,-3.363981,Park,Plaza de la Villa de Talence,"C/ Pablo De Olavide, 28804 Alcalá de Henares Comunidad de Madrid",954
19,Alcalá de Henares,40.481954,-3.363981,Park,Parque del Medio,28803 Alcalá de Henares Comunidad de Madrid,972
20,Alcalá de Henares,40.481954,-3.363981,Park,Parque de la Hera,,992
21,Alcalá de Henares,40.481954,-3.363981,Park,Paseo de los Pinos,Alcalá de Henares Comunidad de Madrid,1035
22,Alcalá de Henares,40.481954,-3.363981,Park,Parque Tierno Galvan,Alcalá de Henares Comunidad de Madrid,1077
23,Alcalá de Henares,40.481954,-3.363981,Park,Parque junto a IES Antonio Machado,"C. Villalbilla, 28806 Alcalá de Henares Comunidad de Madrid",1167
24,Alcalá de Henares,40.481954,-3.363981,Park,La Cruz,Valencia,1221
25,Alcalá de Henares,40.481954,-3.363981,Park,Parque los Gatos,"C/ Alicante, 28804 Alcalá de Henares Comunidad de Madrid",1230
26,Alcalá de Henares,40.481954,-3.363981,Park,Area de Juegos Complutum,Alcalá de Henares Comunidad de Madrid,1252
27,Alcalá de Henares,40.481954,-3.363981,Park,Las Boyeras,Alcalá de Henares Comunidad de Madrid,1272
28,Alcalá de Henares,40.481954,-3.363981,Park,Parque de los Nogales,Nogales Comunidad de Madrid,1289
29,Alcalá de Henares,40.481954,-3.363981,Park,Plaza del Barro,Barro,1373
30,Alcalá de Henares,40.481954,-3.363981,Park,Parque junto a CEIP Antonio de Nebrija,"C/ San Ignacio de Loyola, 28806 Alcalá de Henares Comunidad de Madrid",1404
31,Alcalá de Henares,40.481954,-3.363981,Camera Store,Full Frame Photography,"Calle Teniente Ruiz, 29",491
32,Alcalá de Henares,40.481954,-3.363981,Camera Store,Torresygarcia,"Goya, 5",643
33,Alcalá de Henares,40.481954,-3.363981,Camera Store,Sergio Cueto {Life photographer,"Carabaña, 8",1043
34,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,Corral de Comedias,"Plaza de Cervantes, 15",65
35,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,El Teatro del Finikito,"Calle Santa Ursula, 7",169
36,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,Teatro Salón Cervantes,"Calle Cervantes, 7",243
37,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,Winchester Bar Rock,"calle Santa maria la rica, 6",384
38,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,Sala Margarita Xirgu,"Calle Vía Complutense, 19",417
39,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,elZulo Estudios,"Calle Entrepeñas, s/n",1362
40,Alcalá de Henares,40.481954,-3.363981,Performing Arts Venue,Ágora Espacio Creativo,"Calle Amadeo Vives, 4",1623
41,Alcalá de Henares,40.481954,-3.363981,Shopping Mall,C.C. la Dehesa,"Plaza de Zorita, s/n",312
42,Alcalá de Henares,40.481954,-3.363981,Shopping Mall,Galería Santa Teresa,"Avenida de los Reyes Católicos, 38",1431
43,Alcalá de Henares,40.481954,-3.363981,Shopping Mall,Centro Comercial el Val,"Calle Valladolid, 2",1445
44,Alcalá de Henares,40.481954,-3.363981,Shopping Mall,C.C. Alcalá Magna,"Calle Cuesta de Teatinos, s/n",1472
45,Alcalá de Henares,40.481954,-3.363981,Shopping Mall,Sephora Alcalá Magna,"Calle Valentín Juara Bellot, 4",1510
46,Alcobendas,40.5400082,-3.6358494,Park,Parque de la Artesanía,"Calle de Ramón Fernández Guisasola, 22",112
47,Alcobendas,40.5400082,-3.6358494,Park,Parque,"Calle de Ramón Esteban, 30",379
48,Alcobendas,40.5400082,-3.6358494,Park,Parque Victimas del Terrorismo,Comunidad de Madrid,397
49,Alcobendas,40.5400082,-3.6358494,Park,Parque de Murcia,Alcobendas Comunidad de Madrid,454
50,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque Arroyo de la Vega,"Av. de la Ermita, 28100 Alcobendas Comunidad de Madrid",497
51,Alcobendas,40.5400082,-3.6358494,Park,Parque de Félix Rodríguez de la Fuente,Alcobendas Madrid,497
52,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque Víctimas del Terrorismo,"c/ Pintor Velázquez, 28100 Alcobendas Comunidad de Madrid",541
53,Alcobendas,40.5400082,-3.6358494,Park,Jardín de la Vega,Avenida Olímpica Con Una Superficie de 180.000,555
54,Alcobendas,40.5400082,-3.6358494,Park,Parque Comunidad de Madrid,Comunidad de Madrid,591
55,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque Comunidad de Madrid,"c/ Jarama, 28100 Alcobendas Comunidad de Madrid",610
56,Alcobendas,40.5400082,-3.6358494,Park,Parque de Valencia,"Avenida de España, s/n",616
57,Alcobendas,40.5400082,-3.6358494,Park,Parque Camilo Cienfuegos,"Jarama, Alcobendas Comunidad de Madrid",629
58,Alcobendas,40.5400082,-3.6358494,Park,Área canina Parque Andalucía,"Pintor Murillo, 14",729
59,Alcobendas,40.5400082,-3.6358494,Park,Parque Temático del Barco Pirata,Alcobendas Comunidad de Madrid,739
60,Alcobendas,40.5400082,-3.6358494,Park,Parque de la universidad,28100 Alcobendas Comunidad de Madrid,766
61,Alcobendas,40.5400082,-3.6358494,Park,Colorin,"Sacramento, 3",789
62,Alcobendas,40.5400082,-3.6358494,Park,Parque de Andalucía,28100 Alcobendas Comunidad de Madrid,888
63,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque de Navarra,"Calle Marqués de la Valdavia, 90",965
64,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque Navarra,"Calle Marqués de la Valdavia, 90",969
65,Alcobendas,40.5400082,-3.6358494,Park,Parque navarra,28100 Alcobendas Comunidad de Madrid,977
66,Alcobendas,40.5400082,-3.6358494,Park,Recinto Ferial Alcobendas,"Huelva, s/n",997
67,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque Castilla la Mancha,"c/ Pintor Murillo, 28100 Alcobendas Comunidad de Madrid",1051
68,Alcobendas,40.5400082,-3.6358494,Park,Parque de las Sombras,San Sebastián de los Reyes Comunidad de Madrid,1169
69,Alcobendas,40.5400082,-3.6358494,Park,Parque de la Petunia,,1186
70,Alcobendas,40.5400082,-3.6358494,Park,Área Canina Parque Temático Hormiguero,"Av. Valdelaparra, 28100 Alcobendas Comunidad de Madrid",1225
71,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,CM la Esfera,"Avenida Olímpica, 14",465
72,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,Teatro Auditorio Ciudad de Alcobendas,"Calle Blas de Otero, 4",1069
73,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,Teatro Auditorio de Alcobendas,"Calle Ruperto Chapí, 22",1078
74,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,La Nota Rock,"Calle Real, 71",1378
75,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,Espazio 32,"Avenida de la Industria, 32",1450
76,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,Teatro Auditorio Adolfo Marsillach,"Avenida Baunatal, 18",1606
77,Alcobendas,40.5400082,-3.6358494,Performing Arts Venue,Hendrix,"Calle de la Granja, 60",1991
78,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Megamall,"Olimpica, 9",558
79,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Centro Comercial la Viña,San Sebastián de los Reyes Comunidad de Madrid,889
80,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Dolce Vita Shopping Gran Manzana,Avenida de España Nº 17,961
81,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Carrefouronline,"Carretera Autovía A-1, Km 14,5",992
82,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Heron Diversia,"Avenida de Bruselas, 21",1100
83,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Gorras Personalizadas Madrid,"Calle Isla de Alegranza, 4",1682
84,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Sudaderas Personalizadas,"Isla de Alegranza, 4",1760
85,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Carrefour San Sebastián de los Reyes,Carretera de Burgos N-1,1769
86,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Centro Comercial Carrefour San Sebastian de los Reyes,Carretera de Burgos N-1,1793
87,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Centro Comercial Carrefour Alcobendas,Carretera Burgos A1,1840
88,Alcobendas,40.5400082,-3.6358494,Shopping Mall,C.C. el Bulevard,Madrid Comunidad de Madrid,1858
89,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Perfumerías Primor - C.C. Plaza Norte 2,"Plaza del Comercio, 11-12",1880
90,Alcobendas,40.5400082,-3.6358494,Shopping Mall,El Bulevar,"Paseo de Alcobendas, 10",1880
91,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Centro Comercial Plaza Norte 2,Avenida del Juncal 15-17,1887
92,Alcobendas,40.5400082,-3.6358494,Shopping Mall,Carrefour Alcobendas,Carretera Burgos A1,1983
93,Alcorcón,40.3492998,-3.8284295,Park,Parque del Brasil,,480
94,Alcorcón,40.3492998,-3.8284295,Park,Parque San Petas,"Calle Cisneros, 28922 Alcorcón Comunidad de Madrid",583
95,Alcorcón,40.3492998,-3.8284295,Park,Parque las Comunidades,"CL Pablo Iglesias, 28922 Alcorcón Comunidad de Madrid",719
96,Alcorcón,40.3492998,-3.8284295,Park,Parque Buero Vallejo,"Los Robles, 28922 Alcorcón Comunidad de Madrid",782
97,Alcorcón,40.3492998,-3.8284295,Park,Piko Park,"Calle Valladolid, 13",848
98,Alcorcón,40.3492998,-3.8284295,Park,Parque Infantil,"Calle Polvoranca, Alcorcón Comunidad de Madrid",852
99,Alcorcón,40.3492998,-3.8284295,Park,Parque Ciudad de Mayarí,28922 Alcorcón Comunidad de Madrid,925
100,Alcorcón,40.3492998,-3.8284295,Park,Zona de Ocio Infantil C. C Tres Aguas,"Avenida Américas, 7",981
101,Alcorcón,40.3492998,-3.8284295,Park,Parque Infantil Recinto Ferial,,1047
102,Alcorcón,40.3492998,-3.8284295,Park,La Ribota Park (Parque de La Ribota),Alcorcón Comunidad de Madrid,1100
103,Alcorcón,40.3492998,-3.8284295,Park,Parque de la Escuela de Música,"Alcalde José Aranda, Alcorcón Comunidad de Madrid",1216
104,Alcorcón,40.3492998,-3.8284295,Park,Parque de las Luces,,1319
105,Alcorcón,40.3492998,-3.8284295,Park,Parque de gama,Comunidad de Madrid,1374
106,Alcorcón,40.3492998,-3.8284295,Park,Plaza de la Constitucion,,1418
107,Alcorcón,40.3492998,-3.8284295,Park,Parque de la República,Alcorcón Comunidad de Madrid,1460
108,Alcorcón,40.3492998,-3.8284295,Park,Parque,Juan Ramón Jiménez,1499
109,Alcorcón,40.3492998,-3.8284295,Park,Parque de Urtinsa,Alcorcón Madrid,1528
110,Alcorcón,40.3492998,-3.8284295,Park,Parque de la República,Alcorcón Madrid,1536
111,Alcorcón,40.3492998,-3.8284295,Park,Parque Alfredo Nobel,28922 Alcorcón Comunidad de Madrid,1712
112,Alcorcón,40.3492998,-3.8284295,Park,Parque de los Castillos,"C/ de los Lirios, Alcorcón Comunidad de Madrid",1857
113,Alcorcón,40.3492998,-3.8284295,Park,Parque Darwin,Alcorcón Comunidad de Madrid,1938
114,Alcorcón,40.3492998,-3.8284295,Camera Store,Centro Digital Corona,"Calle Huerta, 1",440
115,Alcorcón,40.3492998,-3.8284295,Camera Store,Acysa Media,"Calle Geológicas, 72",1976
116,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Local Rock Sur,"Calle Campo Santo, 16",565
117,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Teatro Buero Vallejo,"Avenida Pablo Iglesias, s/n",749
118,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Mariachis Perla,"Calle Cabo San Vicente, 12",1138
119,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Centro Cívico Margarita Burón,"Calle Copenhague, 57",1778
120,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Enclave Sur,"Calle las Fraguas, 16",1859
121,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Escuela de Percusión,"Navales, 47",1874
122,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Musiarte Producciones,"Avenida Viñagrande, 13",1909
123,Alcorcón,40.3492998,-3.8284295,Performing Arts Venue,Centro Civico Cultural Viñagrande,"Calle Parque de Ordesa, 5",1973
124,Alcorcón,40.3492998,-3.8284295,Shopping Mall,Madrid - Tres Aguas,"Avenida de América, 7",1049
125,Alcorcón,40.3492998,-3.8284295,Shopping Mall,La Plataforma de la Construcción,"Avenida América, 32",1357
126,Alcorcón,40.3492998,-3.8284295,Shopping Mall,La Tagliatella - Parque Oeste,"Avenida de Europa, 2",1522
127,Alcorcón,40.3492998,-3.8284295,Shopping Mall,Madrid - X-Madrid,"Calle Copenhague, 53",1726
128,Alcorcón,40.3492998,-3.8284295,Shopping Mall,X-Madrid,"Calle Oslo, 53",1796
129,Algete,40.5961652,-3.4974246,Park,África Park,Algete Comunidad de Madrid,200
130,Algete,40.5961652,-3.4974246,Park,Parque de el Cigarral,Algete Comunidad de Madrid,265
131,Algete,40.5961652,-3.4974246,Park,Parque de los Olivos,28110 Algete Comunidad de Madrid,462
132,Algete,40.5961652,-3.4974246,Park,Parque de las Fuentes,28110 Algete Comunidad de Madrid,505
133,Algete,40.5961652,-3.4974246,Park,Estanque de Patos Cobeña,Cobeña,1744
134,Algete,40.5961652,-3.4974246,Performing Arts Venue,Escuela Municipal de Música y Danza «Andrés Segovia»,"Calle Mayor, 6",78
135,Algete,40.5961652,-3.4974246,Shopping Mall,Algete Centro Comercial,"Calle Magnolias, 1",321
136,Alpedrete,40.6599005,-4.0251223,Park,Parque de las Columnas,Comunidad de Madrid,290
137,Alpedrete,40.6599005,-4.0251223,Park,Parque de Juegos,Carretera M-619,622
138,Alpedrete,40.6599005,-4.0251223,Park,Parque de Juegos,Carretera M619,629
139,Alpedrete,40.6599005,-4.0251223,Performing Arts Venue,Asociacion Anade,"Bloq, 8",172
140,Alpedrete,40.6599005,-4.0251223,Performing Arts Venue,Centro Cultural,"Plaza Francisco Rabal, 2",284
141,Alpedrete,40.6599005,-4.0251223,Shopping Mall,Centro comercial los valles,"Carretera Navacerrada, s/n",411
142,Aranjuez,40.03221,-3.6039604,Park,Parque Farnesio,Aranjuez Comunidad de Madrid,249
143,Aranjuez,40.03221,-3.6039604,Park,Parque Infantil Isabel de Farnesio,,261
144,Aranjuez,40.03221,-3.6039604,Park,Parque Pavia,"Antigua carretera andalucia, 28300 Aranjuez Comunidad de Madrid",393
145,Aranjuez,40.03221,-3.6039604,Park,Fuente del Negro,Aranjuez Comunidad de Madrid,514
146,Aranjuez,40.03221,-3.6039604,Park,Parque Infantil,28300 Aranjuez Comunidad de Madrid,701
147,Aranjuez,40.03221,-3.6039604,Park,Pooh y Sus Amigos Aranjuez,"Calle San Fernando, 88",702
148,Aranjuez,40.03221,-3.6039604,Park,Fuente del Reloj,Aranjuez Comunidad de Madrid,736
149,Aranjuez,40.03221,-3.6039604,Park,Parque Pozo de las Nieves,,832
150,Aranjuez,40.03221,-3.6039604,Park,Parque Glorieta Nuevo Aranjuez,Aranjuez,911
151,Aranjuez,40.03221,-3.6039604,Park,Entre Duendes y Hadas,Calle Santa Inés Nº 13,1055
152,Aranjuez,40.03221,-3.6039604,Park,Parque infantil,28300 Aranjuez Comunidad de Madrid,1216
153,Aranjuez,40.03221,-3.6039604,Park,Estanque de los Chinescos,28300 Aranjuez Comunidad de Madrid,1248
154,Aranjuez,40.03221,-3.6039604,Park,Urbanizacion los Jardines de Godoy,Aranjuez Comunidad de Madrid,1877
155,Aranjuez,40.03221,-3.6039604,Performing Arts Venue,Gran Teatro de Aranjuez,"Postas, 5",122
156,Aranjuez,40.03221,-3.6039604,Performing Arts Venue,Teatro Real Carlos III de Aranjuez,"Calle de San Antonio, 68",130
157,Aranjuez,40.03221,-3.6039604,Performing Arts Venue,Centro Cultural Isabel de Farnesio,"Calle del Capitán Angosto Gómez Castrillón, 39",200
158,Aranjuez,40.03221,-3.6039604,Performing Arts Venue,Obra Social Caja Madrid,"San Antonio, 49",224
159,Aranjuez,40.03221,-3.6039604,Performing Arts Venue,La Nave de Cambaleo,"Avenida Loyola, 8",1054
160,Aranjuez,40.03221,-3.6039604,Performing Arts Venue,Recinto Ferial Raso de la Estrella,"Calle Raso de la Estrella, 1",1492
161,Aranjuez,40.03221,-3.6039604,Shopping Mall,Centro Comercial el Deleite,"Paseo del Deleite, s/n",1421
162,Arganda del Rey,40.3007708,-3.4380688,Park,Parque Natural las Lagunas,"Carretera Chinchón M-313, Km 1,8",26
163,Arganda del Rey,40.3007708,-3.4380688,Park,Parque Mirador,28500 Arganda del Rey Comunidad de Madrid,479
164,Arganda del Rey,40.3007708,-3.4380688,Park,Recinto Ferial Arganda,Arganda del Rey Comunidad de Madrid,576
165,Arganda del Rey,40.3007708,-3.4380688,Park,Parque de arganda,Comunidad de Madrid,627
166,Arganda del Rey,40.3007708,-3.4380688,Park,Parque Goleta,,757
167,Arganda del Rey,40.3007708,-3.4380688,Park,Parque Adolfo Suárez,28500 Arganda del Rey Comunidad de Madrid,832
168,Arganda del Rey,40.3007708,-3.4380688,Park,Parque Infantil,,1245
169,Arganda del Rey,40.3007708,-3.4380688,Park,Parque infantil,Arganda del Rey Comunidad de Madrid,1567
170,Arganda del Rey,40.3007708,-3.4380688,Camera Store,David Mingo,"Calle Caminante, 19",70
171,Arganda del Rey,40.3007708,-3.4380688,Performing Arts Venue,Casablanca Café Teatro,"Calle Santo Tomas, 5",185
172,Arganda del Rey,40.3007708,-3.4380688,Performing Arts Venue,Auditorio Montserrat Caballé,"Calle del Mar de Alborán, 1",729
173,Arganda del Rey,40.3007708,-3.4380688,Performing Arts Venue,Farsantes Teatro,"Rosa Luxemburgo, 4",739
174,Batres,40.2091393,-3.9215947,Park,Plaza Arenal,Comunidad de Madrid,74
175,Becerril de la Sierra,40.7163374,-3.9890681,Park,Parque,28490 Becerril de la Sierra Comunidad de Madrid,703
176,Becerril de la Sierra,40.7163374,-3.9890681,Park,Parque de la Tejera,28490 Becerril de la Sierra Comunidad de Madrid,1950
177,Becerril de la Sierra,40.7163374,-3.9890681,Performing Arts Venue,Centro Cultural de Becerril de la Sierra,"Calle Real, 4",119
178,Becerril de la Sierra,40.7163374,-3.9890681,Performing Arts Venue,Teatro Sala Real,"Real, 4",119
179,Boadilla del Monte,40.4053485,-3.8764663,Park,Diveruca,Avenida del Generalísimo Nº 25,98
180,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Juan Pablo II,Boadilla del Monte Comunidad de Madrid,304
181,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque de el Nacedero,28660 Boadilla del Monte Comunidad de Madrid,352
182,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Boadilla Centro,,434
183,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Santillana del Mar,28660 Boadilla del Monte Comunidad de Madrid,524
184,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Palacio Boadilla,,529
185,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque la Alberca,Alberca,621
186,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Victoria Rubio,Rubio,1360
187,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Gregorio Marañón,"Gregorio Marañon, Boadilla del Monte Comunidad de Madrid",1380
188,Boadilla del Monte,40.4053485,-3.8764663,Park,Zona de Juegos Siglo XXI,,1478
189,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Villa de Pons,Madrid Comunidad de Madrid,1480
190,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Severo Ochoa,"Severo Ochoa, 1",1480
191,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Alejandro de la Sota,,1486
192,Boadilla del Monte,40.4053485,-3.8764663,Park,recinto canino Boadilla,,1500
193,Boadilla del Monte,40.4053485,-3.8764663,Park,Monte de Boadilla,28223 Boadilla del Monte Comunidad de Madrid,1548
194,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque (de Colores) Victimas del Terrorismo,"Calle Juan de la Cierva, Boadilla del Monte Comunidad de Madrid",1554
195,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Hermanos Machado,Comunidad de Madrid,1775
196,Boadilla del Monte,40.4053485,-3.8764663,Park,Pereda Gestion,"Avenida Cantabria Ciudad Grupo Santander, s/n",1800
197,Boadilla del Monte,40.4053485,-3.8764663,Park,"Parque Jorge Manrique, Condesa de Chinchon","Jorge Manrique, Boadilla del Monte Comunidad de Madrid",1821
198,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Azorín,"Calle Jacinto Benavente, 28660 Boadilla del Monte Comunidad de Madrid",1849
199,Boadilla del Monte,40.4053485,-3.8764663,Park,Parque Infantil Miguel Hernandez,,1939
200,Boadilla del Monte,40.4053485,-3.8764663,Camera Store,Emilio Navas - Fine Art Photography,"Jacinto Benavente, 1",1936
201,Boadilla del Monte,40.4053485,-3.8764663,Performing Arts Venue,Sala Rock & Play,"Calle Jose Antonio, 10",69
202,Boadilla del Monte,40.4053485,-3.8764663,Performing Arts Venue,Music On School,"Avenida Infante Don Luis, 15",1719
203,Boadilla del Monte,40.4053485,-3.8764663,Shopping Mall,Zoco Boadilla,Calle Santillana del Mar,288
204,Boadilla del Monte,40.4053485,-3.8764663,Shopping Mall,El Palacio,"Carretera Boadilla-Majadahonda, 50",545
205,El Boalo,40.7173359,-3.9202198,Park,Parque Municipal del Boalo,Boalo,1294
206,El Boalo,40.7173359,-3.9202198,Park,Parque la Ponderosa de la Sierra,,1946
207,Brunete,40.4050499,-3.9979912,Park,parque municipal de Brunete,,109
208,Brunete,40.4050499,-3.9979912,Park,Castilandia,"Calle Tahona, 3",329
209,Brunete,40.4050499,-3.9979912,Performing Arts Venue,Montenegro Producciones Escenograficas,"Calle Eras, s/n",281
210,Buitrago del Lozoya,40.9953477,-3.6350501,Park,Parque de las Avenidas,09006 Burgos Burgos,1780
211,Bustarviejo,40.8587766,-3.7097632,Park,Parque de arriba,"Calle De La Cerca, Bustarviejo",196
212,Bustarviejo,40.8587766,-3.7097632,Performing Arts Venue,Teatro Percutor,"Calle Real, 67",182
213,Bustarviejo,40.8587766,-3.7097632,Shopping Mall,El Paraiso,"Calvo Sotelo, 7",207
214,Cabanillas de la Sierra,40.8216089,-3.6259742,Park,Paint Ball Cabanillas,Cabanillas,886
215,Talofofo,13.3472446,144.7586507,Park,Valley Of The Latte,Santa Rita Santa Rita Municipality 96915,1360
216,Camarma de Esteruelas,40.5490368,-3.3786211,Park,Parque Arroyo Fresno,"Arroyo Fresno, 13",400
217,Camarma de Esteruelas,40.5490368,-3.3786211,Park,Alba - Asociación Para la Liberación y el Bienestar Animal,"Camino del Carral, 32",1864
218,Cercedilla,40.7412931,-4.0558002,Park,La Titiriteka,"Calle de los Registros, 21",94
219,Cercedilla,40.7412931,-4.0558002,Park,Parque PradoLuengo,PradoLuengo,649
220,Cercedilla,40.7412931,-4.0558002,Performing Arts Venue,El Escape – Teatro Montalvo,"Calle Fragua, 9",119
221,Chinchón,40.1408293,-3.4231474,Park,Parque Valquejigoso,Chinchón Comunidad de Madrid,707
222,Chinchón,40.1408293,-3.4231474,Performing Arts Venue,Teatro Lope de Vega,"Plaza Palacio, s/n",61
223,Ciempozuelos,40.1580087,-3.6205514,Park,Plaza Fuerzas Armadas,,441
224,Ciempozuelos,40.1580087,-3.6205514,Park,Recinto de perros,,714
225,Ciempozuelos,40.1580087,-3.6205514,Park,Parque Camino de Olimpia,"Camino de Olimpia, s/n",1095
226,Ciempozuelos,40.1580087,-3.6205514,Performing Arts Venue,The Acoustic Ride - Música para bodas,"Plaza de la Virgen de la Antigua, 4",419
227,Ciempozuelos,40.1580087,-3.6205514,Performing Arts Venue,Sala Multifuncional de Ciempozuelos,"Avenida Belén, s/n",741
228,Ciempozuelos,40.1580087,-3.6205514,Shopping Mall,Comercial Detroit,"Calle Moreras Polígono Industrial Camporrosso, Parcela, 4",249
229,Cobeña,40.5676083,-3.5048565,Park,Parque el Matadero,Cobeña Comunidad de Madrid,170
230,Cobeña,40.5676083,-3.5048565,Park,Parque Pijos,28863 Cobeña Comunidad de Madrid,617
231,Cobeña,40.5676083,-3.5048565,Park,Estanque de Patos Cobeña,Cobeña,1502
232,Cobeña,40.5676083,-3.5048565,Performing Arts Venue,Casa de la Cultura de Cobeña,"Plaza de la Villa, 3",27
233,Cobeña,40.5676083,-3.5048565,Shopping Mall,Herbolario Naturdietética,"Avenida Guadalajara, 20",202
234,Collado Mediano,40.6943707,-4.0247212,Park,Parque de Collado Mediano,Comunidad de Madrid,548
235,Collado Mediano,40.6943707,-4.0247212,Park,Parque de la Tejera,28490 Becerril de la Sierra Comunidad de Madrid,1924
236,Collado Villalba,40.6431496,-3.9930128,Park,Parque Torre el Raso,28400 Collado Villalba Comunidad de Madrid,210
237,Collado Villalba,40.6431496,-3.9930128,Park,Parque Peñalba,28400 Collado Villalba Comunidad de Madrid,357
238,Collado Villalba,40.6431496,-3.9930128,Park,Parque Infantil la Dehesa I,28400 Collado Villalba Comunidad de Madrid,911
239,Collado Villalba,40.6431496,-3.9930128,Park,Parque Infantil la Dehesa II,28400 Collado Villalba Comunidad de Madrid,1098
240,Collado Villalba,40.6431496,-3.9930128,Park,Parque de las Heras,Madrid,1152
241,Collado Villalba,40.6431496,-3.9930128,Park,El Parque de Lolo,,1189
242,Collado Villalba,40.6431496,-3.9930128,Park,Parque Pinar de las Heras,,1212
